created_datetime,favorites_count,retweet_count,tweet_id,user_favorites,user_followers
2017-01-15 01:45:15,0,2874,820446719150292993,135431,7079301
2017-01-14 17:00:24,3599,633,820314633777061888,135431,7079301
2017-01-14 01:22:35,21378,6995,820078625395449857,135431,7079301
2017-01-13 21:04:55,0,1320,820013781606658049,135431,7079301
2017-01-13 17:00:21,5751,1320,819952236453363712,135431,7079301
2017-01-13 15:08:56,13899,5398,819924195358416896,135431,7079301
2017-01-13 01:03:12,14536,3491,819711362133872643,135431,7079301
2017-01-12 16:54:26,10331,2195,819588359383371776,135431,7079301
2017-01-12 00:55:47,7800,1337,819347104292290561,135431,7079301
2017-01-11 17:42:57,2476,450,819238181065359361,135431,7079301
2017-01-11 17:01:16,24967,7450,819227688460238848,135431,7079301
2017-01-11 02:57:27,0,40837,819015337530290176,135431,7079301
2017-01-11 02:57:26,0,21060,819015331746349057,135431,7079301
2017-01-11 02:21:57,48733,21060,819006400881917954,135431,7079301
2017-01-11 02:15:36,93308,40837,819004803107983360,135431,7079301
2017-01-10 02:30:30,0,23249,818646164899774465,135431,7079301
2017-01-10 01:15:10,23995,8305,818627210458333184,135431,7079301
2017-01-10 00:24:38,10664,2881,818614493328580609,135431,7079301
2017-01-09 22:42:41,0,6856,818588835076603904,135431,7079301
2017-01-09 19:14:36,11809,2764,818536468981415936,135431,7079301
2017-01-09 04:04:51,0,9057,818307523543449600,135431,7079301
2017-01-09 00:53:55,11925,2543,818259473185828864,135431,7079301
2017-01-08 17:20:31,13298,2895,818145370475810820,135431,7079301
2017-01-08 01:40:55,5229,880,817908911860748288,135431,7079301
2017-01-07 20:18:46,56136,30234,817827839487737858,135431,7079301
2017-01-07 16:59:28,11569,2976,817777686764523521,135431,7079301
2017-01-07 01:00:41,12760,3389,817536400337801217,135431,7079301
2017-01-06 22:45:43,0,3793,817502432452313088,135431,7079301
2017-01-06 17:33:29,37081,16737,817423860136083457,135431,7079301
2017-01-06 17:00:38,6089,1075,817415592588222464,135431,7079301
2017-01-06 01:31:47,0,9509,817181837579653120,135431,7079301
2017-01-06 00:49:53,9438,2243,817171292965273600,135431,7079301
2017-01-05 21:29:55,13139,2924,817120970343411712,135431,7079301
2017-01-05 17:13:55,9267,1845,817056546584727552,135431,7079301
2017-01-05 02:09:53,0,5270,816829038950027264,135431,7079301
2017-01-05 01:20:46,10805,2276,816816676327063552,135431,7079301
2017-01-04 17:27:59,10608,2454,816697700272001025,135431,7079301
2017-01-04 01:05:59,33100,9057,816450570814898180,135431,7079301
2017-01-03 17:33:39,9316,2181,816336735214911488,135431,7079301
2017-01-03 01:20:49,9659,2404,816091915477250048,135431,7079301
2017-01-02 23:23:48,0,1171,816062466425819140,135431,7079301
2017-01-02 20:12:21,0,5934,816014286006976512,135431,7079301
2017-01-02 18:38:42,5405,1171,815990720817401858,135431,7079301
2017-01-02 17:00:46,24333,9509,815966073409433600,135431,7079301
2017-01-02 02:26:09,0,4617,815745968457060357,135431,7079301
2017-01-02 01:48:06,10650,2535,815736392542261248,135431,7079301
2017-01-01 19:22:38,8909,1839,815639385530101762,135431,7079302
2017-01-01 02:53:20,11199,4249,815390420867969024,135431,7079303
2016-12-31 00:08:17,8272,1440,814986499976527872,135431,7079303
2016-12-30 01:05:33,12225,3031,814638523311648768,135431,7079303
2016-12-29 21:06:41,0,6509,814578408554463233,135431,7079303
2016-12-29 17:54:58,9384,2068,814530161257443328,135431,7079303
2016-12-28 16:56:16,31149,9728,814153002265309185,135431,7079303
2016-12-28 03:08:11,0,3601,813944609378369540,135431,7079303
2016-12-28 00:52:25,10060,2105,813910438903693312,135431,7079303
2016-12-27 18:24:12,39386,15674,813812741911748608,135431,7079303
2016-12-27 17:36:16,9046,1968,813800681631023104,135431,7079303
2016-12-26 03:00:30,20271,8150,813217897535406080,135431,7079303
2016-12-26 02:00:11,9947,2014,813202720496779264,135431,7079303
2016-12-26 01:00:05,21513,4888,813187593374461952,135431,7079303
2016-12-26 00:00:03,10121,2150,813172488309972993,135431,7079303
2016-12-25 23:00:08,8399,2478,813157409116065792,135431,7079303
2016-12-25 22:00:04,9123,2639,813142292504645637,135431,7079303
2016-12-25 21:12:41,4845,495,813130366689148928,135431,7079303
2016-12-25 21:00:18,12869,3501,813127251579564032,135431,7079303
2016-12-25 20:00:07,11210,3084,813112105746448384,135431,7079303
2016-12-25 19:00:02,11409,4041,813096984823349248,135431,7079303
2016-12-25 18:00:17,10708,3099,813081950185472002,135431,7079303
2016-12-25 17:00:08,8621,2175,813066809284972545,135431,7079303
2016-12-25 16:00:16,22731,8199,813051746834595840,135431,7079303
2016-12-24 22:04:54,8208,2137,812781120811126785,135431,7079303
2016-12-24 19:52:31,0,7782,812747805718642688,135431,7079303
2016-12-24 17:18:34,7190,1606,812709060537683968,135431,7079303
2016-12-24 03:40:19,6592,1373,812503143955202048,135431,7079303
2016-12-24 01:16:12,8680,2157,812466873996607488,135431,7079303
2016-12-23 19:00:19,14854,4104,812372279581671427,135431,7079303
2016-12-22 17:23:53,7878,1577,811985624773361665,135431,7079303
2016-12-22 01:24:33,8190,1805,811744202451197953,135431,7079303
2016-12-21 19:01:02,6052,830,811647686436880384,135431,7079303
2016-12-21 17:39:46,13906,3512,811627233043480576,135431,7079303
2016-12-21 01:44:13,22687,7169,811386762094317568,135431,7079303
2016-12-19 23:06:23,5791,1603,810984652412424192,135431,7079303
2016-12-19 17:14:23,9827,2001,810896069567610880,135431,7079303
2016-12-19 01:26:42,11908,2956,810657578271330305,135431,7079303
2016-12-18 00:43:57,38534,12810,810284430598270976,135431,7079303
2016-12-17 22:43:27,15939,3753,810254108431155201,135431,7079303
2016-12-17 00:38:52,16820,4361,809920764300447744,135431,7079303
2016-12-16 17:14:20,0,5495,809808892968534016,135431,7079303
2016-12-15 17:23:04,7520,1646,809448704142938112,135431,7079303
2016-12-15 02:14:29,21662,6301,809220051211603969,135431,7079303
2016-12-14 17:16:53,14358,3932,809084759137812480,135431,7079303
2016-12-14 00:57:20,10969,3404,808838249661788160,135431,7079303
2016-12-13 18:01:07,8590,2426,808733504066486276,135431,7079303
2016-12-13 02:39:32,12256,2905,808501579447930884,135431,7079303
2016-12-12 16:16:49,46160,23249,808344865868283904,135431,7079303
2016-12-12 02:21:26,0,6689,808134635716833280,135431,7079303
2016-12-12 00:29:28,9467,2449,808106460588765185,135431,7079303
2016-12-11 17:31:39,13655,3955,808001312164028416,135431,7079303
2016-12-10 16:22:02,15834,4126,807621403335917568,135431,7079303
2016-12-09 06:17:20,122441,60735,807106840509214720,135431,7079303
2016-12-09 03:08:45,0,8235,807059379405148160,135431,7079303
2016-12-08 23:53:08,14158,4278,807010152071229440,135431,7079303
2016-12-07 22:38:52,81734,39167,806629075125202948,135431,7079303
2016-12-07 22:06:10,0,6191,806620845233815552,135431,7079303
2016-12-07 19:09:37,5256,2159,806576416489959424,135431,7079303
2016-12-07 16:53:43,11096,2660,806542213899489280,135431,7079303
2016-12-06 21:04:11,0,13118,806242860592926720,135431,7079303
2016-12-06 19:29:28,6977,1341,806219024703037440,135431,7079303
2016-12-06 02:15:59,0,6028,805958939288408065,135431,7079303
2016-12-06 00:32:26,8988,2131,805932879469572096,135431,7079303
2016-12-05 17:31:15,7152,2054,805826884734976000,135431,7078989
2016-12-05 17:16:37,0,9033,805823200554876929,135431,7079303
2016-12-04 21:14:20,6231,1854,805520635690676224,135431,7079303
2016-12-04 19:02:24,9533,2837,805487436403003392,135431,7079303
2016-12-04 00:30:29,8456,1903,805207613751304193,135431,7079303
2016-12-02 17:27:25,14932,4322,804738756058218496,135431,7079303
2016-12-02 00:02:45,6693,2258,804475857670639616,135431,7079303
2016-12-01 19:56:00,0,3603,804413760345620481,135431,7079303
2016-11-30 18:16:08,48496,18183,804026241225523202,135431,7079303
2016-11-30 01:31:12,10925,3108,803773340896923648,135431,7079303
2016-11-29 20:08:52,0,8331,803692223237865472,135431,7079303
2016-11-29 16:33:36,11950,4654,803638050916102144,135431,7079303
2016-11-28 23:30:47,8425,2083,803380650405482500,135431,7079303
2016-11-28 19:35:59,0,5980,803321560782307329,135431,7079303
2016-11-28 16:37:19,10907,2769,803276597545603072,135431,7079303
2016-11-27 19:09:28,9800,2250,802952499103731712,135431,7079303
2016-11-26 21:26:58,0,3281,802624713319034886,135431,7079304
2016-11-26 19:50:26,7746,1645,802600418706604034,135431,7079304
2016-11-26 18:00:13,9733,2818,802572683846291456,135431,7079304
2016-11-26 01:31:31,17687,6556,802323869084381190,135431,7079304
2016-11-25 21:37:47,6915,1524,802265048156610565,135431,7079304
2016-11-25 19:55:35,9868,2921,802239329049477120,135431,7079304
2016-11-25 16:22:55,0,300,802185808107208704,135431,7079304
2016-11-25 01:18:59,8401,1914,801958328846974976,135431,7079304
2016-11-24 18:28:13,1915,262,801854953262350336,135431,7079304
2016-11-23 21:29:33,8916,2309,801538201127157760,135431,7079304
2016-11-23 04:45:12,6596,933,801285448605831168,135431,7079304
2016-11-22 20:58:07,26688,6689,801167903437357056,135431,7079304
2016-11-22 18:17:08,0,4460,801127390143516673,135431,7079304
2016-11-22 17:28:25,8788,2344,801115127852503040,135431,7079304
2016-11-22 00:32:18,750,107,800859414831898624,135431,7079304
2016-11-22 00:17:10,0,1828,800855607700029440,135431,7079304
2016-11-21 17:23:47,11414,3113,800751577355128832,135431,7079304
2016-11-21 01:37:04,14305,3379,800513324630806528,135431,7079304
2016-11-20 22:02:27,10281,2412,800459316964663297,135431,7079304
2016-11-20 21:00:48,0,4849,800443802682937345,135431,7079303
2016-11-20 17:20:08,12123,3145,800388270626521089,135431,7079303
2016-11-20 04:06:37,0,4426,800188575492947969,135431,7079303
2016-11-20 00:59:15,16643,2874,800141422401830912,135431,7079303
2016-11-19 16:49:49,30895,14781,800018252395122689,135431,7079303
2016-11-19 00:40:24,0,5261,799774291445383169,135431,7079303
2016-11-18 23:35:32,9149,2426,799757965289017345,135431,7079303
2016-11-18 01:24:14,8753,2143,799422933579902976,135431,7078989
2016-11-17 17:50:33,0,6221,799308762079035393,135431,7079303
2016-11-17 17:04:16,10793,3112,799297110730567681,135431,7079303
2016-11-17 01:35:54,8803,2757,799063482566066176,135431,7079303
2016-11-16 17:01:16,14333,5033,798933969379225600,135431,7079303
2016-11-16 16:28:21,8087,1608,798925684722855936,135431,7079303
2016-11-16 01:54:03,0,7436,798705661114773508,135431,7079303
2016-11-16 01:39:30,0,8772,798701998996647937,135431,7079303
2016-11-16 01:23:12,0,7293,798697898615730177,135431,7079303
2016-11-16 01:09:57,0,5571,798694562394996736,135431,7079303
2016-11-16 00:38:54,0,2607,798686750113755136,135431,7079303
2016-11-16 00:22:12,0,5312,798682547630837760,135431,7079303
2016-11-15 23:44:44,0,6237,798673117451325440,135431,7079303
2016-11-15 23:13:58,0,4362,798665375516884993,135431,7079303
2016-11-15 21:49:12,0,2075,798644042770751489,135431,7079303
2016-11-15 20:47:30,0,2206,798628517273620480,135431,7079303
2016-11-15 17:54:59,0,6419,798585098161549313,135431,7079303
2016-11-15 17:22:24,0,6610,798576900688019456,135431,7079303
2016-11-15 01:44:00,0,3771,798340744599797760,135431,7079303
2016-11-14 17:03:50,11294,2861,798209839306514432,135431,7079303
2016-11-14 01:18:12,12685,3523,797971864723324932,135431,7079303
2016-11-12 21:02:38,15795,5446,797545162159308800,135431,7079303
2016-11-12 00:36:46,21780,7436,797236660651966464,135431,7079303
2016-11-11 19:55:50,250,31,797165961484890113,135431,7079303
2016-11-11 02:35:32,0,10005,796904159865868288,135431,7079303
2016-11-11 00:03:42,8343,2133,796865951799083009,135431,7079303
2016-11-10 17:02:03,12920,3434,796759840936919040,135431,7079303
2016-11-10 04:01:37,0,8215,796563435802726400,135431,7079303
2016-11-09 22:49:15,8254,1972,796484825502875648,135431,7079304
2016-11-09 16:22:22,11995,4672,796387464403357696,135431,7079304
2016-11-09 02:29:25,0,16074,796177847564038144,135431,7079304
2016-11-09 00:37:46,35252,16074,796149749086875649,135431,7079304
2016-11-08 23:01:49,5384,2004,796125600683540480,135431,7079304
2016-11-08 22:25:27,9897,2720,796116448414461957,135431,7079304
2016-11-08 20:00:55,9199,2594,796080075804475393,135431,7079304
2016-11-08 16:47:50,11763,4148,796031486298386433,135431,7079304
2016-11-07 03:14:10,54275,26749,795464331001561088,135431,7079304
2016-11-06 22:59:35,11008,3218,795400264262053889,135431,7079304
2016-11-06 01:33:58,17677,6088,795076730285391872,135431,7079304
2016-11-05 19:24:28,0,3792,794983741416415232,135431,7079304
2016-11-05 15:37:24,11201,2599,794926597468000259,135431,7079304
2016-11-04 01:48:22,0,11547,794355576146903043,135431,7079304
2016-11-04 00:15:59,10414,2968,794332329137291264,135431,7079304
2016-11-03 15:51:10,10029,3723,794205286408003585,135431,7079304
2016-11-02 23:45:19,18348,5495,793962221541933056,135431,7079304
2016-11-02 16:00:06,10025,2104,793845145112371200,135431,7079304
2016-11-02 00:42:53,0,3517,793614319594401792,135431,7079304
2016-11-01 23:53:02,8685,1837,793601777308463104,135431,7079304
2016-11-01 17:12:16,11654,2676,793500921481273345,135431,7079304
2016-11-01 03:00:09,26830,10327,793286476301799424,135431,7079304
2016-11-01 02:00:14,9411,2649,793271401113350145,135431,7079304
2016-11-01 01:00:05,21761,9343,793256262322548741,135431,7079304
2016-11-01 00:00:38,11474,3688,793241302385262592,135431,7079304
2016-10-31 23:00:11,10707,3210,793226087023144960,135431,7079304
2016-10-31 22:00:04,9729,3159,793210959003287553,135431,7079304
2016-10-31 21:00:23,16631,6308,793195938047070209,135431,7079304
2016-10-31 20:00:05,7535,2233,793180763617361921,135431,7079304
2016-10-31 19:00:10,10232,3119,793165685325201412,135431,7079304
2016-10-31 18:00:14,6725,1917,793150605191548928,135431,7079304
2016-10-31 17:00:11,7030,2787,793135492858580992,135431,7079304
2016-10-31 16:00:13,13826,4381,793120401413079041,135431,7079304
2016-10-31 02:17:31,15637,4508,792913359805018113,135431,7079304
2016-10-31 00:20:11,12323,4793,792883833364439040,135431,7079304
2016-10-30 17:02:53,7999,1882,792773781206999040,135431,7079304
2016-10-29 15:55:58,14687,4810,792394556390137856,135431,7079304
2016-10-28 17:07:05,7817,2018,792050063153438720,135431,7079304
2016-10-28 01:58:16,0,23598,791821351946420224,135431,7079304
2016-10-27 23:30:09,0,10853,791784077045166082,135431,7079304
2016-10-27 23:17:38,0,4259,791780927877898241,135431,7079304
2016-10-27 22:53:48,49134,24931,791774931465953280,135431,7079304
2016-10-27 16:06:04,12798,3517,791672322847637504,135431,7079304
2016-10-26 22:31:36,14305,4617,791406955684368384,135431,7079304
2016-10-26 16:14:55,9568,2847,791312159183634433,135431,7079304
2016-10-25 21:18:40,0,4627,791026214425268224,135431,7079304
2016-10-25 18:44:32,10783,2396,790987426131050500,135431,7079304
2016-10-25 16:00:09,18084,5270,790946055508652032,135431,7079304
2016-10-25 01:14:59,0,2603,790723298204217344,135431,7079304
2016-10-24 23:37:28,8927,2136,790698755171364864,135431,7079304
2016-10-24 15:53:19,22526,8039,790581949425475584,135431,7079304
2016-10-23 23:42:19,8519,2094,790337589677002753,135431,7079304
2016-10-23 19:42:02,13678,3601,790277117346975746,135431,7079304
2016-10-23 16:25:25,0,4011,790227638568808452,135431,7079304
2016-10-23 00:27:05,10080,2603,789986466051088384,135431,7079304
2016-10-22 22:42:52,0,4665,789960241177853952,135431,7079304
2016-10-22 18:57:48,11333,4638,789903600034189313,135431,7079304
2016-10-22 00:45:17,8197,1996,789628658055020548,135431,7079304
2016-10-21 22:48:24,7375,2174,789599242079838210,135431,7079304
2016-10-21 18:16:44,12815,3792,789530877013393408,135431,7079304
2016-10-21 03:56:25,9370,2581,789314372632018944,135431,7079304
2016-10-21 01:42:53,0,5555,789280767834746880,135431,7079304
2016-10-21 00:53:56,9929,2902,789268448748703744,135431,7079304
2016-10-20 16:15:26,10576,3128,789137962068021249,135431,7079304
2016-10-20 01:03:11,29825,13915,788908386943430656,135431,7079304
2016-10-19 15:37:03,29860,11547,788765914992902144,135431,7079304
2016-10-19 01:29:35,0,8105,788552643979468800,135431,7079304
2016-10-18 16:11:17,16972,5942,788412144018661376,135431,7079304
2016-10-18 00:41:57,7874,2377,788178268662984705,135431,7079304
2016-10-17 22:51:57,6691,1458,788150585577050112,135431,7079304
2016-10-17 17:32:13,0,3827,788070120937619456,135431,7079304
2016-10-17 15:31:05,6693,1488,788039637453406209,135431,7079304
2016-10-17 00:20:47,9447,3423,787810552592695296,135431,7079304
2016-10-16 18:11:26,11123,3114,787717603741622272,135431,7078990
2016-10-15 21:01:17,11802,3180,787397959788929025,135431,7079304
2016-10-15 16:01:13,8489,1957,787322443945877504,135431,7079304
2016-10-15 02:04:45,0,7517,787111942498508800,135431,7079304
2016-10-14 16:13:10,28919,8969,786963064373534720,135431,7079304
2016-10-14 00:47:00,0,2715,786729988674449408,135431,7079304
2016-10-13 23:23:56,19803,6817,786709082849828864,135431,7079304
2016-10-13 20:28:35,11611,2878,786664955043049472,135431,7079304
2016-10-13 15:54:28,10232,3471,786595970293370880,135431,7079304
2016-10-13 00:29:39,11870,3929,786363235746385920,135431,7079304
2016-10-12 19:24:27,8682,3210,786286427768250368,135431,7079304
2016-10-12 15:55:59,16676,5357,786233965241827333,135431,7079304
2016-10-12 03:50:17,1561,173,786051337297522688,135431,7079304
2016-10-12 02:53:11,0,7911,786036967502913536,135431,7079304
2016-10-11 19:39:28,12367,3538,785927819176054784,135431,7079304
2016-10-11 16:00:24,7271,2046,785872687017132033,135431,7078990
2016-10-11 00:34:48,8501,2479,785639753186217984,135431,7079304
2016-10-10 17:32:08,9912,2250,785533386513321988,135431,7078990
2016-10-10 16:20:36,6641,1418,785515384317313025,135431,7079304
2016-10-09 23:44:41,7894,1836,785264754247995392,135431,7079304
2016-10-09 17:31:53,13156,5448,785170936622350336,135431,7079304
2016-10-08 18:41:19,11028,3603,784826020293709826,135431,7079304
2016-10-07 22:15:26,9758,2845,784517518371221505,135431,7079304
2016-10-07 16:33:21,6188,1437,784431430411685888,135431,7079304
2016-10-07 00:06:50,21875,9033,784183165795655680,135431,7079304
2016-10-06 15:49:14,32522,12492,784057939640352768,135431,7079304
2016-10-06 01:23:05,32684,12113,783839966405230592,135431,7079304
2016-10-06 00:08:09,8003,2204,783821107061198850,135431,7079304
2016-10-05 15:47:27,11349,3600,783695101801398276,135431,7079304
2016-10-05 00:40:09,9199,2525,783466772167098368,135431,7079304
2016-10-04 19:42:03,18358,6172,783391753726550016,135431,7079304
2016-10-04 16:46:14,0,6289,783347506784731136,135431,7079304
2016-10-04 15:55:06,31750,13118,783334639985389568,135431,7079304
2016-10-03 23:25:55,8837,2481,783085703974514689,135431,7079304
2016-10-03 15:42:44,26225,8235,782969140009107456,135431,7079304
2016-10-03 01:00:34,8109,1559,782747134529531904,135431,7078990
2016-10-02 23:23:04,18741,6028,782722598790725632,135431,7079304
2016-10-02 15:10:30,8456,2098,782598640137187329,135431,7079304
2016-10-01 19:47:08,18100,6220,782305867769217024,135431,7079304
2016-10-01 00:58:26,0,6978,782021823840026624,135431,7079304
2016-09-30 20:33:43,12045,3758,781955203444699136,135431,7079304
2016-09-30 01:08:10,11350,3027,781661882474196992,135431,7079304
2016-09-30 00:41:48,4342,1252,781655249211752448,135431,7079304
2016-09-29 16:03:01,22532,6191,781524693396357120,135431,7079304
2016-09-29 01:42:20,7746,2848,781308096455073793,135431,7079304
2016-09-28 21:56:36,9167,2348,781251288990355457,135431,7079304
2016-09-28 16:07:23,10603,3043,781163403222056960,135431,7079305
2016-09-28 00:46:20,23496,8215,780931614150983680,135431,7079305
2016-09-27 19:54:58,7808,2228,780858289093574656,135431,7079305
2016-09-27 16:06:28,5991,1450,780800785462489090,135431,7079305
2016-09-27 02:53:48,13119,3718,780601303617732608,135431,7079305
2016-09-26 23:04:13,6831,1937,780543529827336192,135431,7079305
2016-09-26 19:56:24,0,4150,780496263422808064,135431,7079305
2016-09-26 18:38:05,0,131,780476555013349377,135431,7079305
2016-09-26 17:29:48,5726,1185,780459368902959104,135431,7079305
2016-09-25 23:47:39,9449,2501,780192070812196864,135431,7079305
2016-09-25 17:10:10,0,2569,780092040432480260,135431,7079305
2016-09-25 16:00:13,13298,5579,780074436359819264,135431,7078991
2016-09-25 00:06:08,20636,7911,779834332596887552,135431,7079305
2016-09-23 17:50:56,9576,3476,779377524342161408,135431,7079305
2016-09-23 01:04:56,0,20534,779124354206535695,135431,7079305
2016-09-23 01:00:13,12801,4070,779123168116150273,135431,7079305
2016-09-22 20:33:42,16058,5055,779056095788752897,135431,7079305
2016-09-22 16:13:51,21739,8133,778990705243029504,135431,7079305
2016-09-22 01:54:34,0,11117,778774459159379968,135431,7079305
2016-09-22 01:16:45,927,408,778764940568104960,135431,7079305
2016-09-22 00:13:04,7483,1490,778748913645780993,135431,7079305
2016-09-21 17:42:10,6265,1669,778650543019483137,135431,7079305
2016-09-21 16:00:17,5037,1128,778624900596654080,135431,7079305
2016-09-21 01:39:11,14777,4856,778408200802557953,135431,7079305
2016-09-21 00:53:04,0,13661,778396591732486144,135431,7079305
2016-09-21 00:00:35,6338,1226,778383385161035776,135431,7079305
2016-09-20 17:36:50,11255,3692,778286810187399168,135431,7079305
2016-09-20 01:12:28,9180,2947,778039087836069888,135431,7079305
2016-09-20 00:24:34,7118,1810,778027034220126208,135431,7079305
2016-09-19 19:31:59,0,3926,777953400541634568,135431,7079305
2016-09-19 15:00:20,6894,1829,777885040357281792,135431,7079305
2016-09-19 01:42:24,12173,3281,777684233540206592,135431,7079305
2016-09-18 22:54:18,0,4752,777641927919427584,135431,7079305
2016-09-18 21:33:11,9507,2781,777621514455814149,135431,7079306
2016-09-17 16:57:35,15501,4822,777189768882946048,135431,7079306
2016-09-16 16:24:19,0,15296,776819012571455488,135431,7079306
2016-09-16 16:00:31,5278,1344,776813020089548800,135431,7079306
2016-09-15 17:48:25,9603,3131,776477788987613185,135431,7079306
2016-09-15 02:42:54,0,10221,776249906839351296,135431,7079306
2016-09-15 00:36:55,32505,17787,776218204058357768,135431,7079306
2016-09-14 23:30:38,10390,2806,776201521193218049,135431,7079306
2016-09-14 17:40:06,12724,4849,776113305656188928,135431,7079306
2016-09-14 16:00:49,1985,169,776088319444877312,135431,7079306
2016-09-14 03:27:11,0,17237,775898661951791106,135431,7079306
2016-09-13 23:44:54,12692,2989,775842724423557120,135431,7079306
2016-09-13 16:30:07,14999,4460,775733305207554048,135431,7079306
2016-09-13 16:13:44,13999,5098,775729183532220416,135431,7079306
2016-09-12 16:05:54,8058,3322,775364825476165632,135431,7079306
2016-09-12 15:10:21,10996,4367,775350846108426240,135431,7079306
2016-09-11 21:34:30,16827,5261,775085132600442880,135431,7079306
2016-09-10 23:54:11,9231,1963,774757898236878852,135431,7079306
2016-09-10 16:03:16,7264,1937,774639387460112384,135431,7079306
2016-09-09 18:31:54,23555,6221,774314403806253056,135431,7079306
2016-09-08 20:45:53,11637,4327,773985732834758656,135431,7079306
2016-09-08 16:33:46,6920,1924,773922284943896577,135431,7079306
2016-09-08 02:09:06,7135,1824,773704687002451968,135431,7079306
2016-09-07 23:52:41,5761,1439,773670353721753600,135431,7079306
2016-09-07 15:44:53,23867,6856,773547596996571136,135431,7079306
2016-09-07 01:47:12,0,5673,773336787167145985,135431,7079306
2016-09-06 23:56:05,25111,8300,773308824254029826,135431,7079306
2016-09-06 19:52:39,10163,3565,773247561583001600,135431,7079306
2016-09-06 16:10:20,10802,4568,773191612633579521,135431,7079306
2016-09-05 19:22:09,9297,4316,772877495989305348,135431,7079306
2016-09-05 15:58:34,8630,2585,772826264096874500,135431,7079306
2016-09-05 02:00:22,0,3742,772615324260794368,135431,7079306
2016-09-04 23:46:12,6997,1882,772581559778025472,135431,7079306
2016-09-03 22:02:38,6498,1543,772193107915964416,135431,7079306
2016-09-03 19:23:13,4078,1247,772152991789019136,135431,7079306
2016-09-03 17:02:54,4048,812,772117678702071809,135431,7079306
2016-09-03 16:52:02,2929,524,772114945936949249,135431,7079306
2016-09-03 16:04:27,4332,1026,772102971039580160,135431,7079306
2016-09-03 03:13:29,7100,2106,771908950375665664,135431,7079306
2016-09-02 18:03:10,12985,3771,771770456517009408,135431,7079306
2016-09-02 00:12:18,8928,2905,771500966810099713,135431,7079306
2016-09-01 16:14:48,11390,5673,771380798096281600,135431,7079306
2016-09-01 02:21:21,0,8398,771171053431250945,135431,7079306
2016-09-01 00:04:38,9940,3240,771136648247640064,135431,7079306
2016-08-31 21:47:27,6724,1593,771102124360998913,135431,7079306
2016-08-31 15:58:28,7436,1834,771014301343748096,135431,7079306
2016-08-31 15:19:06,0,245,771004394259247104,135431,7079306
2016-08-31 00:58:39,5361,1360,770787852854652928,135431,7079306
2016-08-30 23:58:40,5608,1568,770772759874076672,135431,7079306
2016-08-30 16:11:18,7921,1933,770655142660169732,135431,7079306
2016-08-30 00:14:12,6790,2285,770414278348247044,135431,7079306
2016-08-29 16:14:30,6743,1655,770293558247038976,135431,7079306
2016-08-29 03:00:36,0,3374,770093767776997377,135431,7079306
2016-08-29 01:22:47,8180,2555,770069151037685760,135431,7079306
2016-08-28 16:51:16,33977,10713,769940425801170949,135431,7079306
2016-08-28 00:37:54,6904,1848,769695466921623552,135431,7079306
2016-08-27 00:47:53,0,8520,769335591808995329,135431,7079306
2016-08-26 16:37:54,5831,1902,769212283578875904,135431,7079306
2016-08-26 00:38:52,15573,7258,768970937022709760,135431,7079306
2016-08-25 20:35:48,0,3001,768909767477751808,135431,7079306
2016-08-25 16:58:45,4539,990,768855141948723200,135431,7079306
2016-08-25 00:43:02,4450,1340,768609597686943744,135431,7079306
2016-08-24 23:50:10,5423,1410,768596291618299904,135431,7079306
2016-08-24 21:02:45,0,6462,768554158521745409,135431,7079306
2016-08-24 15:43:39,14694,3804,768473857036525572,135431,7079306
2016-08-23 21:09:14,11784,3926,768193404517830656,135431,7079306
2016-08-23 00:40:31,5125,1555,767884188863397888,135431,7079306
2016-08-22 16:06:54,17302,5980,767754930266464257,135431,7079306
2016-08-21 23:15:55,8075,2584,767500508068192258,135431,7079306
2016-08-21 02:47:37,13260,4234,767191397493538821,135431,7079306
2016-08-20 22:12:29,10910,3163,767122157629476866,135431,7079306
2016-08-20 05:08:29,0,6283,766864461642756096,135431,7079306
2016-08-20 00:26:19,5482,1509,766793450729734144,135431,7079306
2016-08-19 19:14:16,2803,426,766714921925144576,135431,7079306
2016-08-19 17:47:52,4353,875,766693177336135680,135431,7079306
2016-08-18 23:55:18,6497,1761,766423258543644672,135431,7079306
2016-08-18 16:38:26,7314,2086,766313316352462849,135431,7079306
2016-08-18 01:03:45,0,2873,766078092750233600,135431,7079306
2016-08-18 00:28:24,4616,967,766069199026450432,135431,7079306
2016-08-17 20:27:34,4030,550,766008592277377025,135431,7079306
2016-08-17 01:20:27,7805,2388,765719909049503744,135431,7079306
2016-08-16 22:00:23,5596,1351,765669560888528897,135431,7079306
2016-08-16 03:52:26,28429,3755,765395769549590528,135431,7079306
2016-08-16 02:14:15,7638,2384,765371061932261376,135431,7079306
2016-08-15 16:22:20,12535,3742,765222098633691136,135431,7079306
2016-08-14 16:13:27,6918,1956,764857477905154048,135431,7079307
2016-08-13 00:38:30,6529,1686,764259802650378240,135431,7079307
2016-08-12 04:35:10,795,59,763956972077010945,135431,7079307
2016-08-11 20:40:41,13613,4627,763837565564780549,135431,7079307
2016-08-10 01:23:03,5839,1639,763183847194451968,135431,7079307
2016-08-10 00:16:21,0,3346,763167063695355904,135431,7079307
2016-08-09 20:03:43,7932,2516,763103485927849985,135431,7079307
2016-08-08 17:19:51,13150,4011,762699858130116608,135431,7079307
2016-08-08 02:13:34,12177,7210,762471784394268675,135431,7079307
